0 128 640 5 5 0
1 2 a 3
128 99 d 3
128 117 e 4

44 128 640 5 5 0
1 2 a 0
1 2 b 4
1 55 c 4
1 21 d 1
1 71 e 4
2 3 a 1
2 3 b 2
2 105 c 3
2 88 d 2
2 12 e 0
3 4 a 2
3 4 b 2
3 30 c 3
3 95 d 0
3 37 e 3
4 5 a 0
4 5 b 3
4 12 c 3
4 5 d 1
4 58 e 3
5 6 a 4
5 6 b 4
5 106 c 3
5 71 d 2
5 54 e 1
6 7 a 2
6 7 b 3
6 116 c 0
6 71 d 4
6 70 e 1
7 8 a 1
7 8 b 0
7 109 c 2
7 75 d 2
7 94 e 4
8 9 a 2
8 9 b 1
8 24 c 2
8 59 d 3
8 52 e 3
9 10 a 1
9 10 b 0
9 62 c 2
9 39 d 4
9 67 e 2
10 11 a 1
10 11 b 2
10 43 c 0
10 62 d 4
10 73 e 3
11 12 a 0
11 12 b 1
11 49 c 4
11 88 d 1
11 74 e 0
12 13 a 1
12 13 b 1
12 36 c 4
12 110 d 3
12 11 e 3
13 14 a 3
13 14 b 3
13 92 c 0
13 28 d 0
13 23 e 4
14 15 a 3
14 15 b 4
14 54 c 2
14 38 d 3
14 61 e 0
15 16 a 4
15 16 b 3
15 19 c 2
15 112 d 4
15 16 e 0
16 17 a 2
16 17 b 1
16 87 c 1
16 4 d 0
16 102 e 4
17 18 a 4
17 18 b 4
17 107 c 1
17 16 d 4
17 89 e 1
18 19 a 2
18 19 b 1
18 60 c 2
18 101 d 2
18 74 e 4
19 20 a 3
19 20 b 3
19 58 c 2
19 122 d 1
19 89 e 1
20 21 a 3
20 21 b 2
20 90 c 3
20 103 d 3
20 109 e 4
21 22 a 0
21 22 b 4
21 20 c 3
21 106 d 4
21 50 e 2
22 23 a 1
22 23 b 0
22 101 c 0
22 101 d 4
22 22 e 4
23 24 a 4
23 24 b 4
23 79 c 3
23 93 d 1
23 76 e 4
24 25 a 1
24 25 b 2
24 84 c 1
24 125 d 2
24 74 e 0
25 26 a 4
25 26 b 4
25 127 c 2
25 18 d 1
25 74 e 1
26 27 a 4
26 27 b 2
26 91 c 3
26 12 d 4
26 76 e 4
27 28 a 2
27 28 b 2
27 121 c 2
27 3 d 1
27 18 e 0
28 29 a 2
28 29 b 1
28 110 c 4
28 48 d 1
28 34 e 3
29 30 a 3
29 30 b 2
29 83 c 1
29 111 d 1
29 72 e 0
30 31 a 2
30 31 b 1
30 67 c 0
30 68 d 0
30 18 e 3
31 32 a 2
31 32 b 0
31 97 c 4
31 83 d 0
31 82 e 4
32 33 a 3
32 33 b 2
32 80 c 2
32 102 d 0
32 32 e 1
33 34 a 1
33 34 b 1
33 56 c 3
33 107 d 1
33 85 e 4
34 35 a 1
34 35 b 4
34 72 c 4
34 116 d 2
34 16 e 4
35 36 a 1
35 36 b 1
35 46 c 4
35 53 d 4
35 53 e 1
36 37 a 4
36 37 b 0
36 33 c 1
36 9 d 3
36 105 e 2
37 38 a 2
37 38 b 3
37 88 c 0
37 109 d 3
37 24 e 1
38 39 a 1
38 39 b 4
38 16 c 3
38 4 d 0
38 112 e 1
39 40 a 0
39 40 b 0
39 9 c 4
39 17 d 3
39 99 e 4
40 41 a 4
40 41 b 0
40 9 c 0
40 128 d 3
40 40 e 1
41 42 a 2
41 42 b 4
41 88 c 4
41 94 d 1
41 58 e 3
42 43 a 4
42 43 b 4
42 67 c 1
42 91 d 3
42 87 e 4
43 44 a 3
43 44 b 4
43 26 c 1
43 79 d 1
43 3 e 4
44 45 a 4
44 45 b 1
44 50 c 2
44 51 d 4
44 3 e 0
45 46 a 2
45 46 b 1
45 99 c 4
45 36 d 0
45 98 e 0
46 47 a 3
46 47 b 3
46 10 c 0
46 99 d 0
46 111 e 0
47 48 a 1
47 48 b 3
47 8 c 1
47 88 d 4
47 61 e 0
48 49 a 3
48 49 b 0
48 65 c 0
48 10 d 4
48 34 e 0
49 50 a 4
49 50 b 4
49 31 c 4
49 40 d 3
49 57 e 0
50 51 a 3
50 51 b 4
50 13 c 4
50 3 d 4
50 96 e 3
51 52 a 1
51 52 b 4
51 124 c 3
51 18 d 3
51 59 e 3
52 53 a 4
52 53 b 1
52 97 c 1
52 109 d 2
52 46 e 3
53 54 a 0
53 54 b 3
53 52 c 2
53 82 d 3
53 103 e 2
54 55 a 1
54 55 b 2
54 115 c 1
54 35 d 3
54 82 e 3
55 56 a 0
55 56 b 1
55 29 c 4
55 102 d 1
55 34 e 4
56 57 a 2
56 57 b 4
56 56 c 1
56 68 d 1
56 79 e 3
57 58 a 2
57 58 b 1
57 75 c 1
57 11 d 1
57 19 e 3
58 59 a 3
58 59 b 2
58 100 c 4
58 43 d 2
58 108 e 4
59 60 a 4
59 60 b 4
59 20 c 0
59 60 d 2
59 29 e 3
60 61 a 3
60 61 b 4
60 110 c 0
60 119 d 3
60 44 e 0
61 62 a 0
61 62 b 2
61 12 c 2
61 57 d 0
61 101 e 0
62 63 a 1
62 63 b 3
62 10 c 2
62 4 d 1
62 86 e 1
63 64 a 1
63 64 b 2
63 8 c 2
63 125 d 1
63 81 e 1
64 65 a 0
64 65 b 1
64 44 c 4
64 110 d 1
64 110 e 1
65 66 a 4
65 66 b 1
65 30 c 3
65 69 d 1
65 6 e 4
66 67 a 3
66 67 b 1
66 10 c 3
66 20 d 0
66 57 e 0
67 68 a 3
67 68 b 3
67 34 c 2
67 15 d 1
67 105 e 4
68 69 a 3
68 69 b 1
68 26 c 2
68 18 d 2
68 60 e 4
69 70 a 2
69 70 b 0
69 42 c 0
69 24 d 2
69 30 e 1
70 71 a 0
70 71 b 1
70 15 c 2
70 68 d 1
70 61 e 1
71 72 a 1
71 72 b 1
71 10 c 4
71 92 d 4
71 11 e 0
72 73 a 1
72 73 b 2
72 95 c 4
72 73 d 4
72 63 e 1
73 74 a 2
73 74 b 4
73 87 c 0
73 25 d 4
73 84 e 3
74 75 a 4
74 75 b 0
74 63 c 3
74 125 d 4
74 9 e 3
75 76 a 3
75 76 b 3
75 103 c 1
75 75 d 3
75 96 e 2
76 77 a 3
76 77 b 0
76 35 c 0
76 124 d 0
76 31 e 1
77 78 a 0
77 78 b 0
77 78 c 0
77 47 d 1
77 81 e 4
78 79 a 2
78 79 b 0
78 66 c 0
78 37 d 0
78 70 e 3
79 80 a 4
79 80 b 0
79 97 c 0
79 67 d 1
79 15 e 0
80 81 a 1
80 81 b 4
80 16 c 1
80 20 d 3
80 3 e 4
81 82 a 2
81 82 b 2
81 54 c 1
81 68 d 1
81 61 e 2
82 83 a 1
82 83 b 3
82 65 c 1
82 37 d 0
82 27 e 0
83 84 a 1
83 84 b 4
83 33 c 0
83 46 d 3
83 64 e 2
84 85 a 0
84 85 b 1
84 76 c 4
84 119 d 1
84 19 e 4
85 86 a 0
85 86 b 1
85 56 c 3
85 63 d 1
85 63 e 4
86 87 a 0
86 87 b 3
86 100 c 2
86 102 d 1
86 49 e 0
87 88 a 2
87 88 b 3
87 79 c 4
87 115 d 0
87 29 e 0
88 89 a 4
88 89 b 0
88 127 c 4
88 15 d 0
88 121 e 3
89 90 a 1
89 90 b 2
89 124 c 1
89 7 d 2
89 127 e 0
90 91 a 2
90 91 b 0
90 82 c 2
90 79 d 3
90 47 e 4
91 92 a 1
91 92 b 3
91 19 c 3
91 122 d 3
91 75 e 3
92 93 a 3
92 93 b 3
92 82 c 2
92 66 d 0
92 90 e 0
93 94 a 0
93 94 b 4
93 41 c 3
93 6 d 3
93 38 e 4
94 95 a 1
94 95 b 4
94 52 c 4
94 71 d 1
94 62 e 2
95 96 a 4
95 96 b 1
95 19 c 3
95 43 d 1
95 117 e 2
96 97 a 4
96 97 b 3
96 108 c 2
96 122 d 0
96 97 e 1
97 98 a 2
97 98 b 0
97 103 c 4
97 35 d 2
97 92 e 4
98 99 a 4
98 99 b 0
98 49 c 4
98 56 d 3
98 6 e 3
99 100 a 3
99 100 b 2
99 122 c 3
99 110 d 2
99 65 e 3
100 101 a 2
100 101 b 0
100 119 c 1
100 30 d 0
100 51 e 0
101 102 a 0
101 102 b 4
101 96 c 1
101 70 d 0
101 72 e 0
102 103 a 3
102 103 b 1
102 114 c 0
102 9 d 2
102 46 e 1
103 104 a 3
103 104 b 2
103 110 c 2
103 43 d 4
103 87 e 1
104 105 a 4
104 105 b 2
104 24 c 4
104 22 d 4
104 123 e 2
105 106 a 4
105 106 b 0
105 57 c 3
105 87 d 0
105 19 e 0
106 107 a 0
106 107 b 3
106 30 c 1
106 34 d 1
106 95 e 2
107 108 a 0
107 108 b 1
107 23 c 3
107 74 d 1
107 96 e 1
108 109 a 3
108 109 b 2
108 121 c 0
108 74 d 0
108 95 e 4
109 110 a 4
109 110 b 2
109 29 c 2
109 63 d 2
109 100 e 2
110 111 a 3
110 111 b 4
110 94 c 0
110 107 d 2
110 64 e 1
111 112 a 4
111 112 b 0
111 31 c 3
111 51 d 0
111 4 e 3
112 113 a 2
112 113 b 4
112 66 c 3
112 34 d 0
112 7 e 0
113 114 a 4
113 114 b 4
113 50 c 3
113 100 d 4
113 100 e 1
114 115 a 4
114 115 b 3
114 90 c 2
114 76 d 4
114 122 e 4
115 116 a 3
115 116 b 4
115 43 c 0
115 78 d 4
115 106 e 4
116 117 a 3
116 117 b 0
116 27 c 0
116 6 d 0
116 28 e 3
117 118 a 3
117 118 b 1
117 32 c 0
117 47 d 3
117 59 e 3
118 119 a 0
118 119 b 1
118 57 c 4
118 45 d 0
118 52 e 0
119 120 a 0
119 120 b 1
119 102 c 3
119 4 d 0
119 59 e 1
120 121 a 1
120 121 b 0
120 42 c 2
120 94 d 4
120 70 e 2
121 122 a 0
121 122 b 3
121 16 c 2
121 8 d 3
121 16 e 2
122 123 a 2
122 123 b 3
122 36 c 1
122 118 d 0
122 23 e 3
123 124 a 3
123 124 b 1
123 117 c 3
123 59 d 3
123 30 e 2
124 125 a 2
124 125 b 0
124 26 c 3
124 18 d 0
124 44 e 2
125 126 a 3
125 126 b 0
125 42 c 4
125 88 d 4
125 11 e 4
126 127 a 0
126 127 b 3
126 66 c 1
126 15 d 4
126 75 e 4
127 128 a 0
127 128 b 1
127 3 c 1
127 92 d 1
127 60 e 0
128 1 a 4
128 1 b 1
128 17 c 0
128 10 d 4
128 119 e 2

45 128 640 5 5 0
1 2 a 1
1 2 b 0
1 21 c 1
1 5 d 4
1 86 e 0
2 3 a 0
2 3 b 1
2 60 c 0
2 96 d 4
2 119 e 4
3 4 a 1
3 4 b 1
3 54 c 2
3 80 d 1
3 61 e 3
4 5 a 0
4 5 b 1
4 55 c 3
4 46 d 1
4 78 e 1
5 6 a 4
5 6 b 4
5 122 c 3
5 121 d 4
5 22 e 4
6 7 a 1
6 7 b 4
6 57 c 3
6 81 d 4
6 67 e 4
7 8 a 1
7 8 b 0
7 54 c 0
7 125 d 1
7 72 e 0
8 9 a 3
8 9 b 3
8 54 c 2
8 103 d 3
8 90 e 2
9 10 a 0
9 10 b 0
9 128 c 1
9 26 d 1
9 118 e 1
10 11 a 3
10 11 b 2
10 98 c 4
10 75 d 0
10 88 e 0
11 12 a 2
11 12 b 0
11 44 c 3
11 77 d 4
11 5 e 3
12 13 a 3
12 13 b 1
12 51 c 3
12 27 d 1
12 67 e 3
13 14 a 2
13 14 b 4
13 80 c 0
13 82 d 2
13 28 e 4
14 15 a 3
14 15 b 3
14 95 c 4
14 52 d 4
14 94 e 3
15 16 a 3
15 16 b 2
15 64 c 3
15 39 d 3
15 29 e 0
16 17 a 1
16 17 b 3
16 89 c 2
16 51 d 0
16 48 e 3
17 18 a 2
17 18 b 3
17 17 c 0
17 8 d 4
17 48 e 3
18 19 a 0
18 19 b 2
18 87 c 2
18 118 d 3
18 124 e 4
19 20 a 3
19 20 b 1
19 25 c 3
19 114 d 3
19 56 e 1
20 21 a 2
20 21 b 0
20 77 c 4
20 24 d 1
20 73 e 4
21 22 a 3
21 22 b 0
21 108 c 2
21 36 d 3
21 91 e 1
22 23 a 3
22 23 b 3
22 114 c 4
22 119 d 3
22 91 e 1
23 24 a 1
23 24 b 2
23 96 c 4
23 24 d 3
23 125 e 3
24 25 a 2
24 25 b 0
24 58 c 4
24 48 d 1
24 56 e 0
25 26 a 4
25 26 b 3
25 9 c 1
25 13 d 1
25 68 e 1
26 27 a 2
26 27 b 1
26 89 c 4
26 33 d 0
26 35 e 0
27 28 a 3
27 28 b 2
27 60 c 1
27 128 d 0
27 21 e 2
28 29 a 4
28 29 b 1
28 70 c 1
28 101 d 2
28 34 e 4
29 30 a 1
29 30 b 0
29 15 c 4
29 45 d 4
29 21 e 3
30 31 a 3
30 31 b 3
30 52 c 2
30 90 d 0
30 123 e 2
31 32 a 0
31 32 b 1
31 86 c 4
31 18 d 3
31 40 e 4
32 33 a 3
32 33 b 3
32 25 c 2
32 30 d 4
32 50 e 2
33 34 a 0
33 34 b 1
33 39 c 0
33 107 d 1
33 115 e 1
34 35 a 1
34 35 b 4
34 42 c 3
34 12 d 1
34 11 e 3
35 36 a 3
35 36 b 0
35 85 c 2
35 54 d 3
35 93 e 3
36 37 a 4
36 37 b 3
36 92 c 3
36 67 d 4
36 13 e 3
37 38 a 0
37 38 b 0
37 120 c 0
37 47 d 3
37 8 e 3
38 39 a 2
38 39 b 4
38 100 c 1
38 30 d 2
38 124 e 0
39 40 a 3
39 40 b 3
39 98 c 4
39 84 d 1
39 92 e 1
40 41 a 1
40 41 b 3
40 55 c 4
40 59 d 1
40 94 e 2
41 42 a 3
41 42 b 0
41 43 c 4
41 97 d 3
41 124 e 3
42 43 a 3
42 43 b 3
42 10 c 2
42 120 d 2
42 118 e 2
43 44 a 0
43 44 b 1
43 37 c 1
43 84 d 0
43 78 e 0
44 45 a 0
44 45 b 1
44 81 c 4
44 112 d 4
44 75 e 1
45 46 a 0
45 46 b 2
45 103 c 0
45 106 d 4
45 119 e 0
46 47 a 2
46 47 b 1
46 67 c 4
46 2 d 0
46 32 e 3
47 48 a 2
47 48 b 2
47 69 c 0
47 30 d 3
47 91 e 2
48 49 a 0
48 49 b 1
48 83 c 4
48 73 d 3
48 124 e 2
49 50 a 3
49 50 b 4
49 85 c 3
49 48 d 3
49 32 e 4
50 51 a 1
50 51 b 4
50 55 c 3
50 36 d 2
50 35 e 2
51 52 a 1
51 52 b 1
51 107 c 0
51 27 d 4
51 42 e 3
52 53 a 2
52 53 b 2
52 100 c 4
52 46 d 0
52 26 e 0
53 54 a 1
53 54 b 4
53 28 c 3
53 28 d 4
53 31 e 4
54 55 a 3
54 55 b 1
54 15 c 3
54 70 d 1
54 39 e 3
55 56 a 1
55 56 b 2
55 62 c 1
55 49 d 0
55 100 e 1
56 57 a 3
56 57 b 0
56 45 c 1
56 7 d 1
56 77 e 2
57 58 a 3
57 58 b 4
57 101 c 3
57 22 d 0
57 29 e 2
58 59 a 2
58 59 b 3
58 115 c 2
58 80 d 0
58 83 e 0
59 60 a 2
59 60 b 4
59 103 c 0
59 73 d 3
59 48 e 0
60 61 a 0
60 61 b 3
60 86 c 1
60 60 d 1
60 60 e 4
61 62 a 4
61 62 b 3
61 88 c 4
61 7 d 2
61 66 e 0
62 63 a 2
62 63 b 1
62 10 c 3
62 42 d 3
62 79 e 4
63 64 a 4
63 64 b 3
63 13 c 4
63 76 d 0
63 55 e 0
64 65 a 1
64 65 b 2
64 6 c 1
64 54 d 0
64 16 e 0
65 66 a 4
65 66 b 3
65 28 c 2
65 85 d 0
65 53 e 4
66 67 a 3
66 67 b 0
66 125 c 2
66 60 d 0
66 68 e 2
67 68 a 2
67 68 b 2
67 89 c 1
67 32 d 1
67 32 e 2
68 69 a 4
68 69 b 0
68 101 c 4
68 91 d 3
68 112 e 4
69 70 a 2
69 70 b 3
69 90 c 4
69 106 d 3
69 31 e 4
70 71 a 2
70 71 b 4
70 115 c 2
70 111 d 3
70 90 e 0
71 72 a 4
71 72 b 4
71 115 c 3
71 47 d 1
71 20 e 4
72 73 a 0
72 73 b 0
72 28 c 2
72 20 d 1
72 5 e 1
73 74 a 2
73 74 b 3
73 57 c 2
73 44 d 4
73 39 e 4
74 75 a 4
74 75 b 2
74 21 c 1
74 41 d 0
74 56 e 4
75 76 a 2
75 76 b 3
75 2 c 4
75 95 d 4
75 59 e 1
76 77 a 1
76 77 b 2
76 83 c 0
76 74 d 0
76 119 e 2
77 78 a 1
77 78 b 1
77 98 c 1
77 5 d 2
77 118 e 0
78 79 a 3
78 79 b 3
78 11 c 3
78 83 d 0
78 7 e 2
79 80 a 3
79 80 b 3
79 46 c 4
79 26 d 3
79 60 e 0
80 81 a 2
80 81 b 1
80 49 c 0
80 99 d 4
80 109 e 3
81 82 a 2
81 82 b 2
81 124 c 1
81 92 d 2
81 51 e 0
82 83 a 1
82 83 b 3
82 124 c 1
82 86 d 1
82 110 e 1
83 84 a 2
83 84 b 3
83 33 c 0
83 71 d 2
83 64 e 2
84 85 a 4
84 85 b 0
84 95 c 0
84 73 d 1
84 15 e 2
85 86 a 2
85 86 b 1
85 48 c 3
85 24 d 0
85 7 e 3
86 87 a 4
86 87 b 0
86 17 c 3
86 24 d 0
86 22 e 2
87 88 a 0
87 88 b 3
87 128 c 0
87 78 d 1
87 110 e 3
88 89 a 2
88 89 b 0
88 5 c 2
88 98 d 1
88 6 e 2
89 90 a 1
89 90 b 0
89 38 c 3
89 35 d 2
89 26 e 1
90 91 a 4
90 91 b 2
90 113 c 1
90 3 d 0
90 38 e 1
91 92 a 0
91 92 b 2
91 118 c 2
91 23 d 1
91 111 e 1
92 93 a 3
92 93 b 0
92 74 c 3
92 24 d 3
92 122 e 4
93 94 a 1
93 94 b 2
93 5 c 2
93 100 d 4
93 19 e 3
94 95 a 3
94 95 b 4
94 68 c 2
94 126 d 3
94 71 e 0
95 96 a 1
95 96 b 3
95 41 c 0
95 9 d 0
95 106 e 1
96 97 a 1
96 97 b 3
96 86 c 2
96 81 d 2
96 18 e 1
97 98 a 0
97 98 b 1
97 118 c 4
97 67 d 0
97 26 e 0
98 99 a 1
98 99 b 0
98 52 c 0
98 112 d 0
98 33 e 2
99 100 a 3
99 100 b 4
99 65 c 4
99 14 d 2
99 8 e 2
100 101 a 4
100 101 b 4
100 82 c 1
100 119 d 0
100 119 e 0
101 102 a 3
101 102 b 4
101 32 c 2
101 40 d 1
101 89 e 0
102 103 a 3
102 103 b 1
102 103 c 3
102 67 d 3
102 91 e 1
103 104 a 2
103 104 b 2
103 103 c 0
103 13 d 0
103 113 e 1
104 105 a 2
104 105 b 1
104 102 c 0
104 113 d 0
104 81 e 4
105 106 a 0
105 106 b 0
105 44 c 1
105 123 d 2
105 117 e 0
106 107 a 4
106 107 b 4
106 5 c 3
106 94 d 0
106 30 e 1
107 108 a 0
107 108 b 0
107 67 c 1
107 111 d 0
107 76 e 1
108 109 a 0
108 109 b 0
108 57 c 2
108 39 d 3
108 71 e 4
109 110 a 4
109 110 b 4
109 65 c 1
109 36 d 4
109 25 e 1
110 111 a 3
110 111 b 1
110 55 c 2
110 41 d 3
110 17 e 2
111 112 a 0
111 112 b 2
111 124 c 0
111 26 d 1
111 65 e 0
112 113 a 3
112 113 b 2
112 116 c 4
112 1 d 1
112 1 e 2
113 114 a 1
113 114 b 1
113 8 c 1
113 12 d 4
113 107 e 4
114 115 a 3
114 115 b 4
114 37 c 4
114 12 d 1
114 93 e 2
115 116 a 4
115 116 b 3
115 58 c 1
115 119 d 1
115 122 e 2
116 117 a 1
116 117 b 1
116 62 c 4
116 103 d 2
116 40 e 1
117 118 a 3
117 118 b 2
117 40 c 1
117 25 d 3
117 19 e 3
118 119 a 1
118 119 b 4
118 118 c 3
118 111 d 1
118 41 e 2
119 120 a 3
119 120 b 0
119 39 c 3
119 110 d 2
119 28 e 3
120 121 a 3
120 121 b 3
120 64 c 3
120 65 d 2
120 100 e 0
121 122 a 1
121 122 b 4
121 74 c 2
121 52 d 4
121 58 e 2
122 123 a 4
122 123 b 0
122 82 c 4
122 58 d 2
122 30 e 0
123 124 a 0
123 124 b 4
123 105 c 4
123 104 d 3
123 82 e 4
124 125 a 0
124 125 b 1
124 34 c 2
124 119 d 4
124 92 e 4
125 126 a 3
125 126 b 1
125 22 c 4
125 70 d 0
125 8 e 2
126 127 a 0
126 127 b 4
126 99 c 3
126 85 d 4
126 100 e 1
127 128 a 3
127 128 b 3
127 40 c 0
127 75 d 0
127 66 e 1
128 1 a 3
128 1 b 4
128 11 c 1
128 113 d 3
128 57 e 2

46 128 640 5 5 0
1 2 a 3
1 2 b 4
1 51 c 0
1 53 d 1
1 36 e 1
2 3 a 2
2 3 b 3
2 78 c 4
2 40 d 1
2 34 e 4
3 4 a 0
3 4 b 4
3 13 c 0
3 1 d 2
3 20 e 1
4 5 a 4
4 5 b 1
4 35 c 1
4 24 d 3
4 34 e 3
5 6 a 4
5 6 b 4
5 74 c 3
5 107 d 0
5 55 e 1
6 7 a 4
6 7 b 2
6 62 c 3
6 28 d 0
6 128 e 2
7 8 a 2
7 8 b 2
7 63 c 3
7 112 d 0
7 113 e 4
8 9 a 4
8 9 b 2
8 19 c 2
8 82 d 2
8 64 e 0
9 10 a 1
9 10 b 4
9 2 c 0
9 78 d 2
9 104 e 4
10 11 a 2
10 11 b 1
10 89 c 1
10 23 d 3
10 39 e 3
11 12 a 2
11 12 b 3
11 103 c 1
11 2 d 4
11 1 e 1
12 13 a 2
12 13 b 2
12 3 c 4
12 8 d 0
12 59 e 3
13 14 a 0
13 14 b 1
13 4 c 0
13 72 d 0
13 96 e 3
14 15 a 4
14 15 b 0
14 71 c 2
14 2 d 2
14 63 e 0
15 16 a 2
15 16 b 1
15 45 c 0
15 29 d 0
15 107 e 4
16 17 a 1
16 17 b 0
16 26 c 3
16 35 d 0
16 58 e 4
17 18 a 0
17 18 b 0
17 120 c 1
17 64 d 0
17 70 e 0
18 19 a 3
18 19 b 2
18 49 c 3
18 70 d 3
18 111 e 2
19 20 a 3
19 20 b 2
19 56 c 2
19 43 d 3
19 88 e 2
20 21 a 2
20 21 b 4
20 1 c 4
20 9 d 3
20 101 e 3
21 22 a 2
21 22 b 1
21 4 c 1
21 29 d 1
21 67 e 4
22 23 a 0
22 23 b 1
22 63 c 3
22 73 d 2
22 96 e 0
23 24 a 3
23 24 b 0
23 49 c 2
23 19 d 2
23 111 e 2
24 25 a 1
24 25 b 2
24 96 c 4
24 36 d 4
24 101 e 3
25 26 a 4
25 26 b 1
25 83 c 2
25 73 d 2
25 127 e 4
26 27 a 1
26 27 b 4
26 24 c 3
26 117 d 3
26 58 e 1
27 28 a 0
27 28 b 1
27 63 c 1
27 61 d 4
27 89 e 3
28 29 a 1
28 29 b 0
28 94 c 4
28 90 d 4
28 98 e 3
29 30 a 3
29 30 b 0
29 11 c 2
29 43 d 1
29 33 e 4
30 31 a 2
30 31 b 1
30 101 c 4
30 49 d 2
30 36 e 4
31 32 a 3
31 32 b 3
31 11 c 4
31 17 d 2
31 61 e 4
32 33 a 0
32 33 b 2
32 35 c 0
32 21 d 3
32 3 e 3
33 34 a 1
33 34 b 2
33 85 c 4
33 43 d 3
33 82 e 3
34 35 a 4
34 35 b 4
34 77 c 1
34 100 d 0
34 70 e 2
35 36 a 0
35 36 b 2
35 61 c 0
35 119 d 4
35 68 e 0
36 37 a 0
36 37 b 4
36 88 c 0
36 60 d 2
36 113 e 0
37 38 a 1
37 38 b 4
37 88 c 1
37 49 d 1
37 57 e 4
38 39 a 0
38 39 b 4
38 121 c 3
38 120 d 3
38 73 e 4
39 40 a 0
39 40 b 4
39 124 c 1
39 87 d 4
39 21 e 1
40 41 a 4
40 41 b 1
40 37 c 1
40 55 d 4
40 84 e 2
41 42 a 3
41 42 b 1
41 61 c 0
41 37 d 1
41 127 e 4
42 43 a 4
42 43 b 2
42 16 c 1
42 84 d 3
42 85 e 1
43 44 a 2
43 44 b 1
43 112 c 4
43 25 d 0
43 90 e 1
44 45 a 1
44 45 b 2
44 49 c 2
44 110 d 0
44 83 e 0
45 46 a 2
45 46 b 4
45 43 c 0
45 111 d 3
45 75 e 1
46 47 a 4
46 47 b 2
46 59 c 1
46 96 d 4
46 17 e 4
47 48 a 4
47 48 b 1
47 66 c 2
47 37 d 2
47 56 e 1
48 49 a 0
48 49 b 4
48 37 c 4
48 73 d 3
48 22 e 4
49 50 a 3
49 50 b 2
49 75 c 1
49 120 d 2
49 70 e 0
50 51 a 1
50 51 b 4
50 34 c 3
50 4 d 1
50 38 e 1
51 52 a 4
51 52 b 1
51 26 c 3
51 99 d 3
51 89 e 2
52 53 a 0
52 53 b 3
52 40 c 3
52 48 d 0
52 70 e 4
53 54 a 2
53 54 b 3
53 69 c 0
53 38 d 4
53 23 e 3
54 55 a 3
54 55 b 3
54 108 c 2
54 40 d 2
54 60 e 3
55 56 a 1
55 56 b 0
55 31 c 0
55 60 d 4
55 101 e 0
56 57 a 3
56 57 b 0
56 99 c 1
56 11 d 2
56 11 e 4
57 58 a 1
57 58 b 3
57 64 c 2
57 98 d 2
57 104 e 4
58 59 a 0
58 59 b 1
58 66 c 4
58 52 d 1
58 121 e 3
59 60 a 2
59 60 b 3
59 122 c 0
59 22 d 1
59 3 e 0
60 61 a 2
60 61 b 1
60 125 c 3
60 66 d 4
60 12 e 1
61 62 a 0
61 62 b 3
61 100 c 2
61 21 d 2
61 94 e 0
62 63 a 3
62 63 b 0
62 75 c 1
62 16 d 0
62 8 e 3
63 64 a 1
63 64 b 0
63 83 c 2
63 91 d 1
63 92 e 1
64 65 a 4
64 65 b 4
64 31 c 2
64 61 d 4
64 114 e 3
65 66 a 3
65 66 b 4
65 90 c 2
65 37 d 4
65 35 e 2
66 67 a 4
66 67 b 0
66 48 c 2
66 37 d 3
66 15 e 0
67 68 a 0
67 68 b 1
67 80 c 2
67 113 d 2
67 24 e 4
68 69 a 4
68 69 b 2
68 113 c 0
68 100 d 4
68 100 e 0
69 70 a 3
69 70 b 0
69 74 c 3
69 124 d 0
69 95 e 4
70 71 a 4
70 71 b 2
70 24 c 1
70 89 d 0
70 55 e 4
71 72 a 4
71 72 b 0
71 28 c 1
71 66 d 3
71 94 e 4
72 73 a 3
72 73 b 0
72 26 c 4
72 32 d 4
72 11 e 4
73 74 a 2
73 74 b 1
73 91 c 3
73 128 d 0
73 57 e 3
74 75 a 4
74 75 b 3
74 44 c 4
74 21 d 3
74 39 e 0
75 76 a 2
75 76 b 0
75 93 c 4
75 52 d 4
75 86 e 2
76 77 a 2
76 77 b 4
76 67 c 2
76 87 d 4
76 15 e 3
77 78 a 1
77 78 b 3
77 54 c 0
77 27 d 3
77 90 e 2
78 79 a 3
78 79 b 4
78 20 c 3
78 66 d 1
78 8 e 2
79 80 a 2
79 80 b 2
79 60 c 4
79 49 d 1
79 42 e 2
80 81 a 1
80 81 b 1
80 19 c 0
80 114 d 3
80 23 e 4
81 82 a 3
81 82 b 0
81 3 c 2
81 52 d 2
81 106 e 0
82 83 a 0
82 83 b 2
82 119 c 1
82 70 d 0
82 1 e 3
83 84 a 3
83 84 b 4
83 96 c 3
83 32 d 4
83 127 e 4
84 85 a 4
84 85 b 2
84 51 c 1
84 90 d 3
84 75 e 2
85 86 a 1
85 86 b 0
85 105 c 2
85 50 d 3
85 16 e 4
86 87 a 0
86 87 b 4
86 125 c 1
86 11 d 4
86 59 e 1
87 88 a 4
87 88 b 1
87 114 c 3
87 104 d 2
87 128 e 4
88 89 a 2
88 89 b 3
88 74 c 0
88 117 d 2
88 84 e 4
89 90 a 2
89 90 b 2
89 16 c 2
89 127 d 0
89 116 e 3
90 91 a 2
90 91 b 1
90 79 c 0
90 119 d 4
90 93 e 0
91 92 a 0
91 92 b 1
91 25 c 3
91 115 d 0
91 82 e 2
92 93 a 4
92 93 b 3
92 1 c 2
92 45 d 4
92 90 e 3
